gene_id,length,symbol
104245,2549,SLC6A5
104248,9847,CABIN1
235320,5944,ZBTB16
235323,4601,USP28
104252,4352,CDC42EP2
235327,2294,GM4894
235330,4919,TTC12
104263,7173,KDM3A
235339,4035,DLAT
104271,12648,TEX15
235344,5418,SIK2
235345,775,HOATZ
628580,960,VMN1R68
104303,842,ARL1
235379,4649,GLDN
235380,11535,DMXL2
628596,693,GM6900
104307,150,RNU12
235386,6757,HYKK
104318,4580,CSNK1D
235402,3623,LINGO1
235406,4564,SNX33
235415,2859,CPLX3
235416,1737,LMAN1L
104346,2091,GAS8
104348,4244,ZFP120
104349,2332,ZFP119A
235431,4973,CORO2B
104360,2140,ISL2
104362,777,MEIG1
235435,2171,LCTL
104366,117,SNORA64
235439,29102,HERC1
104367,118,SNORA65
104369,122,SNORA69
235442,8699,RAB8B
104370,98,SNORA68
104368,129,SNORA70
235441,3811,USP3
104382,2314,BARHL2
104383,2699,RCOR2
104384,882,RHOX9
235459,2535,GTF2A2
235461,9423,MINDY2
104394,1993,E2F4
235469,11719,ZFP280D
235472,8764,PRTG
104401,8793,PCNX3
628693,898,PHF11
104416,3406,BAP1
628705,1590,PHF11C
104418,5840,DGKZ
235493,6873,ATOSA
628709,1920,ZFP997
235497,2192,LEO1
235504,3515,SLC17A5
235505,5867,CD109
104433,128,SNORA62
497652,5301,ACD
104443,1643,NPFFR2
104444,2484,REXO2
104445,2542,CDC42EP1
235527,3872,PLSCR4
104457,2166,0610010K14RIK
104458,2131,RARS
235533,6499,GK5
235534,3454,PXYLP1
235542,10095,PPP2R3A
104479,3401,CCDC117
235559,8853,TOPBP1
235567,7712,DNAJC13
235574,7033,ATP2C1
235582,4740,GLYCTK
235584,3212,DUSP7
235587,3072,PARP3
628813,1227,GM11437
235599,2552,6430571L13RIK
235604,3813,CAMKV
235606,2869,APEH
235610,5153,ATRIP
235611,8600,PLXNB1
235612,1462,FBXW19
235623,4343,SCAP
235626,10574,SETD2
235627,8803,NBEAL2
235628,1555,PRSS42
235631,1455,PRSS50
235633,5353,ALS2CL
235634,499,FAM240A
235636,4648,RTP3
104570,5720,PPP4R3B
628870,6984,OTOGL
104582,1072,RPRML
235661,4261,DYNC1LI1
104601,3866,MYCBPAP
235674,1669,ACAA1B
628893,639,CLDN34-PS
235682,6189,ZFP445
628900,2193,SERPINA3I
104625,8191,CNOT6
628923,800,GM14744
235712,1260,MRGPRA2B
628946,921,VMN1R77
104662,3825,TSR1
104681,4508,SLC16A6
235779,6516,NLRP4G
104709,5623,PIK3R6
104718,3442,TTC7B
104721,2469,DDX1
104725,1363,SPTSSA
629016,4641,ZFP953
104732,3612,TEDC1
629024,771,GM6938
104759,2340,PLD4
104771,1081,JKAMP
104776,3345,ALDH6A1
235854,1503,MRGPRA4
629079,2340,VMN2R56
104799,3633,VIPAS39
104806,10608,FANCM
104816,2732,ASPG
629114,624,DEFB23
104831,5515,PTPN23
235907,3960,ZFP65
104836,3067,CBLL1
629141,794,GM9999
104859,10043,TECPR2
629147,1472,CTXN3
104871,3145,SPATA7
629159,2432,1700008J07RIK
104884,5261,TDP1
104885,2373,TMEM179
104886,3126,RAB15
235956,1683,ZFP825
235973,619,PATE14
104910,3102,SLC25A47
629203,855,SULT2A3
104923,1675,ADI1
629219,969,SULT2A6
104943,2670,FAM110C
236069,1927,GM13238
105000,6031,DNAL1
105005,3380,LRATD1
236082,2203,DHRSX
105014,1472,RDH14
629303,1875,HEATR9
236149,2294,SLC22A26
105083,3091,PELO
629378,2828,DACT3
236193,3975,ZFP709
236219,878,TCSTV3
105148,4396,IARS
105171,6520,ARRDC3
105193,2294,NHLRC1
236266,9984,ALMS1
105203,9455,TASOR2
629499,4535,MROH8
236285,3920,LANCL3
236293,2718,SLC22A29
629524,1451,OR10AD1B
105239,4825,RNF44
236312,3605,IFI209
105243,5117,SLC9A3
105245,3691,TXNDC5
105246,5409,BRD9
629557,1466,GM6981
105278,1827,CDK20
629581,270,GM6985
236366,2896,5730507C01RIK
105298,2387,EPDR1
105348,3693,GOLM1
105349,1172,AKR1C18
105351,2050,AW209491
105352,4911,DUSP22
105355,6910,SLC17A3
105372,4071,UTP15
105377,5382,SLF1
236451,1163,PHF11B
105387,2445,AKR1C14
629678,1163,GM6994
105404,3576,BB123696
105418,1699,E330034G19RIK
105428,5194,FAM149B
100113364,116,SNORA15
236509,930,OR1AF1
236511,7283,AGO1
105440,4809,KCTD9
105439,2890,SLAIN1
105445,10669,DOCK9
105446,2662,GMPR2
105450,3934,MMRN2
629747,554,SPINT3
100113398,1411,ADAT3
629750,683,GM11517
236537,2261,ZFP352
629754,540,WFDC9
236539,1871,PHGDH
629756,459,WFDC10
629761,617,WFDC11
105501,3315,ABHD4
236573,3633,GBP9
236574,1584,SMOK2B
105504,9088,EXOC5
236576,4346,SPRY3
105511,1693,FAM170B
105513,2706,CHMP7
105522,5307,ANKRD28
236604,4458,PISD-PS1
105559,9122,MBNL2
236643,2301,SYTL5
629873,1129,KRTAP1-4
105590,2751,ZFP957
236663,330,H2AL1J
105594,4959,CPHX1
236690,5183,NYX
105638,3797,DPH3
105651,3000,PPP1R3E
105653,2789,PHYHIP
236727,2995,SLC9A7
236732,6779,RBM10
236733,5250,USP11
105663,5474,THTPA
105670,7214,RCBTB2
105675,1547,PPIF
236749,1349,TESL1
105689,19598,MYCBP2
236781,2269,GPR119
236784,960,OR11Q2
236785,960,OR5O1
236790,9804,INTS6L
236792,4084,MMGT1
105722,5212,ANO6
236794,5036,SLC9A6
105727,14661,SLC38A1
105732,4628,FAM83H
105734,4801,TIGD5
630022,1960,BTBD35F18
236848,2443,TMEM185A
236852,1821,MAGEA10
105782,5547,SCRIB
105785,1414,KDELR3
105787,4655,PRKAA1
236874,759,GM14743
105827,6400,AMIGO2
236899,5229,PCYT1B
236900,2000,PDK3
236904,8393,KLHL15
105833,1969,CCDC65
105835,3120,SGSM3
105837,5237,MTBP
105841,5427,DENND3
236915,9345,ARHGEF9
105844,5017,CARD10
105847,4534,LMF2
236920,5650,STARD8
105853,2775,MAL2
105855,5896,NCKAP1L
630146,3269,CD101
105859,2490,CSDC2
236930,4198,ERCC6L
105866,1563,KRT72
105887,2248,UGT3A1
105892,857,9030619P08RIK
237009,743,UBE2DNL1
237010,5871,KLHL4
237029,3404,DMTF1L
237038,2438,NOX1
237052,1108,TCEAL1
105988,6774,ESPL1
237073,9837,RBM41
630294,1015,GM7030
237082,2636,NXT2
106014,2908,TAFA5
237091,1774,LHFPL1
106021,3842,TOPORS
106025,1733,SHARPIN
237107,4966,GNL3L
106039,3183,GGA1
106042,4872,PRICKLE1
106052,3446,FBXO4
368202,949,PRSS48
368203,1117,BRCC3DC
368204,1950,KHDC1A
106064,5207,RIMOC1
106068,4978,SLC45A4
106073,1742,MFSD5
237175,4756,ADGRG2
237178,2812,PPEF1
237211,3178,FANCB
237213,2738,GLRA2
106143,8148,CGGBP1
237221,2357,GEMIN8
237222,4453,OFD1
237253,3646,LRP11
237256,4093,ZC3H12D
106200,7729,TXNDC11
106205,4472,ZC3H7A
630499,1324,H2-K2
237300,2355,GM4922
237310,2468,IL22RA2
237313,2411,IL20RA
237320,2243,ALDH8A1
630537,611,DCPP2
106248,4831,QTRT2
106264,1471,0610012G03RIK
237336,3026,TBPL1
237339,6208,L3MBTL3
237353,7795,SH3RF3
237360,5364,ADAMTS14
237362,1307,NPFFR1
630579,4890,ZFP808
106298,3598,RRN3
237387,4296,LRRC3
237397,6883,C2CD4C
106326,4521,OSBPL11
237400,3258,MEX3D
237403,3437,LINGO3
106338,1440,NSUN3
237411,2177,ZFP938
106344,1640,RFC4
106347,4974,ILDR1
237422,3323,RIC8B
237433,1561,GM4925
237436,6817,GAS2L3
106369,4141,YPEL1
237459,5885,CDK17
106389,2573,EAF2
237465,3983,CCDC38
106393,5077,SRL
106407,1544,SLC51A
237500,6857,TMTC3
237504,2118,RASSF9
237523,7326,PTPRQ
237542,8865,OSBPL8
237553,7542,TRHDE
237558,3114,MYRFL
237560,1428,LRRC10
106489,1899,SFT2D1
106504,3527,STK38
106512,1505,GPSM3
106522,2454,PKDCC
106529,1632,TECR
237611,1838,STAC3
237615,8320,ANKRD52
237625,2623,PLA2G3
106557,1445,LDHAL6B
630845,930,TAS2R122
237636,4571,NPC1L1
106565,1814,DLK2
106564,1526,PPCS
106572,4141,RAB31
106581,2741,FAM234A
106582,1464,NRM
106583,11591,SCAF8
106585,11168,ANKRD12
106618,7183,WDR90
237694,3061,4932414J04RIK
106628,2300,TRIP10
106633,6074,IFT140
237711,8266,EML6
106639,2276,VMAC
237716,4543,GPR75
106648,2267,CYP4F15
237730,1505,FBLL1
630952,444,ANG6
106672,766,SMIM29
237749,1620,GM4926
237754,3377,BTNL9
237758,2165,ZFP454
237759,5659,COL23A1
237761,3618,SOWAHA
237775,3412,ZFP867
106707,1703,RPUSD1
237781,2522,MIEF2
237782,10934,SMCR8
631002,533,SSXB8
106722,2382,MPIG6B
237806,17679,DNAH9
631037,564,CYP4B1-PS2
237823,7583,PFAS
106757,3650,CATSPERD
237831,5326,SLC13A5
106759,2830,TICAM1
106763,8718,TTBK1
106766,1491,STAP2
237847,3308,RTN4RL1
237858,3237,TRARG1
237859,6466,NSRP1
237860,7288,SSH2
106794,7131,DHX57
106795,2392,TCF19
237868,5632,SARM1
237877,8530,ATAD5
237880,1038,1700071K01RIK
237886,4052,SLFN9
237887,3705,SLFN10-PS
631105,3525,GM7056
237890,3704,SLFN14
237891,2610,GAS2L2
106821,1588,OARD1
237898,6924,USP32
237911,6933,BRIP1
106840,4601,UNC119B
237926,4566,RSAD1
237928,8371,PHOSPHO1
237930,3714,TTLL6
106861,1887,ABHD3
237934,1449,KRT39
237940,2535,AOC2
106869,5855,TNFAIP8
237943,7183,GPATCH8
106877,3590,AFAP1L1
106878,1986,SMIM3
237958,4445,SPPL2C
106894,10527,HMGXB3
237979,10262,SDK2
237987,2858,OTOP2
237988,3700,CDR2L
106931,7347,KCTD1
238011,2055,ENPP7
106947,3710,SLC39A3
238021,1718,FSCN2
238023,2527,HEXDC
106952,8338,ARAP3
238024,2028,FN3KRP
106957,3882,SLC39A6
238037,5240,WDCP
238055,14022,APOB
238057,1399,GDF7
238076,3059,KCNS3
631304,1578,CYP4F40
107022,5959,GRAMD3
107029,4127,ME2
107035,6075,FBXO38
631323,2702,GM12250
107045,3806,LARS
107047,1932,PSMG2
238123,2997,COG5
238130,15063,DOCK4
107065,5667,LRRTM2
107071,1219,WDR74
238161,10534,AKAP6
107094,4320,RRP12
238205,4872,LRFN5
107141,3223,CYP2C50
238217,1023,RPL10L
107146,1442,GLYAT
107173,2947,GPR137
238247,6433,ARID4A
238252,1374,GPR135
107182,11171,BTAF1
238257,3282,TMEM30B
238266,3739,SYT16
107197,831,UQCC3
238271,4061,KCNH5
238276,6685,AKAP5
107221,1393,FFAR4
107227,1275,MACROD1
107239,4141,CARNS1
107242,2911,AI837181
238317,7368,MIDEAS
107250,2273,KAZALD1
238323,3794,RPS6KL1
238328,6189,VASH1
238330,4112,IRF2BPL
238331,792,ZDHHC22
107260,1677,OTUB1
107271,2874,YARS
107272,2839,PSAT1
238377,3594,GPR68
107305,4756,VPS37C
238384,4393,SLC24A4
238386,13619,BTBD7
107321,1673,LPXN
238393,2290,SERPINA3F
238395,1999,SERPINA3J
107328,1383,TRPT1
238405,2271,ADAM6B
238406,2507,ADAM6A
107338,9330,GBF1
107350,775,AW112010
107351,5448,KANK1
107358,12478,TM9SF3
107368,7076,PDZD8
107371,2775,EXOC6
107372,2595,C030016D13RIK
107373,3199,FAM111A
107375,3610,SLC25A45
107376,2070,E330013P04RIK
238455,3816,MACC1
238463,3096,TUBAL3
107392,2435,BRMS1
238505,4386,MTR
107435,4064,HAT1
107448,3974,UNC5A
107449,6256,UNC5B
107476,11934,ACACA
107477,1668,GUCA1B
238555,3032,BTN2A2
238564,5641,MYLK4
631784,1419,GM7073
238568,1467,SERPINB6D
107503,1993,ATF5
107508,7465,EPRS
107513,10264,SSR1
107515,5060,LGR4
107522,8646,ECE2
107526,4906,GIMAP4
107527,2010,IL1RL2
107528,3516,MAGEE1
107566,2030,ARL2BP
107568,5264,WWP1
107569,1778,NT5C3
107581,6186,COL16A1
107585,1868,DIO3
107586,2016,OVOL2
107587,2278,OSR2
107589,12269,MYLK
238662,4281,SPATA31D1B
238663,3827,SPATA31D1D
238673,5369,ZFP367
107605,3890,RDH1
107607,4415,NOD1
238680,5081,CNTNAP3
238683,3390,SPATA31D1C
238690,3526,ZFP458
238692,5361,ZFP874A
238693,2828,ZFP58
107650,3737,PI4KB
238722,1629,ZFP72
107652,3116,UAP1
238725,2146,GPR150
107656,2580,KRT9
107684,10151,CORO2A
107686,488,SNRPD2
107701,1697,SF3B4
631990,2313,CDR1
107702,2026,RNH1
107723,10256,SLC12A6
238799,8379,TNPO1
238803,2758,ZFP366
107732,1682,MRPL10
107733,2423,MRPL41
107734,691,MRPL30
107746,6500,RAPGEF1
107747,3164,ALDH1L1
107751,3427,PRRXL1
107753,592,LGALS2
238829,1010,CLDN34B3
238831,2844,PPWD1
107765,1765,ANKRD1
107766,2936,HAAO
107767,3963,SCAMP1
107769,4743,TM6SF1
107770,1520,TM6SF2
107771,841,BMYC
238871,11726,PDE4D
238875,2055,GAPT
238880,2737,ACTBL2
107815,6115,SCML2
107817,3856,JMJD6
107823,15093,NSD2
107829,2235,THOC5
107831,6804,ADGRB1
632126,1761,BTNL4
107849,822,PRL2C5
107868,8094,USP9Y
107869,1801,CTH
107885,2694,MTHFS
107889,3471,GCM2
107895,5865,MGAT5
238988,9166,ERC2
107932,6964,CHD4
107934,11674,CELSR3
107939,5581,POM121
239017,3668,OGDHL
107951,3817,CDK9
239027,3133,ARHGAP22
239029,2495,ANTXRL
239036,1162,4930596D02RIK
239037,4317,LRIT1
239038,2807,LRIT2
107970,912,H1F6
107971,2135,FRS3
107975,5459,PACS1
107976,3521,BABAM2
107986,3983,DDB2
107993,1606,BFSP2
107995,2697,CDC20
107999,2160,GTPBP6
108000,11357,CENPF
239081,3162,TLR11
108011,11965,AP4E1
108012,4420,AP1S2
239083,1508,CCNB1IP1
108013,5969,CELF4
108015,4588,CHRNB4
108014,1252,SRSF9
108017,808,FXYD4
239096,2728,CDH24
239099,5826,HOMEZ
108030,5964,LIN7A
239102,9189,ZFHX2
108037,2469,SHMT2
239114,1222,IL17D
108043,7252,CHRNB3
239122,6238,SETDB2
108052,3995,SLC14A1
239126,1903,C1QTNF9
108058,11519,CAMK2D
239133,1470,DLEU7
108062,5916,CSTF2
239134,2863,GUCY1B2
108067,4218,EIF2B3
108068,4611,GRM2
108069,3536,GRM3
108071,10098,GRM5
108072,6146,GRM6
108073,5653,GRM7
108075,5817,LTBP4
108077,5637,SKIV2L
108078,3568,OLR1
108079,8201,PRKAA2
108083,5053,PIP4K2B
239157,4518,PNMA2
108086,6541,RNF216
108089,5162,RNF144A
239167,3001,SYNB
108096,4070,SLCO1A5
108097,4535,PRKAB2
239170,4034,FHIP2B
108098,780,MED21
108100,6226,BAIAP2
108101,2764,FERMT3
108099,5761,PRKAG2
108105,4872,B3GNT5
108112,1151,EIF4EBP3
108114,2007,SLC22A7
108115,4980,SLCO4A1
239188,4887,ENOX1
108116,7155,SLCO3A1
108121,974,U2AF1
108123,3482,NAPG
108124,2332,NAPA
108138,1547,XRCC4
108143,3996,TAF9
239217,6057,KCTD12
108147,5377,ATIC
108148,4110,GALNT2
108150,5546,GALNT7
108151,8185,SEMA3D
108153,7670,ADAMTS7
108154,5205,ADAMTS6
108155,7184,OGT
108156,3324,MTHFD1
108159,2817,UBXN8
108160,1383,FAM50A
108161,1374,FAM50B
108176,986,NPM3-PS1
239250,4242,SLITRK6
239273,5895,ABCC4
239283,3732,OXGR1
239318,5777,PLCXD3
239319,4531,CARD6
632534,897,VMN1R191
239336,4252,RXFP3
239337,8905,ADAMTS12
239364,4009,TSPYL5
239368,2376,ERICH5
239393,4064,LRP12
239405,6721,RSPO2
239408,1472,TMEM74
239410,6662,A930017M01RIK
239420,16654,CSMD3
239435,1348,AARD
239436,1906,SLC30A8
239447,4587,COLEC10
632671,2385,VMN2R18
239463,2474,FAM83A
632687,3621,MARCHF10
632708,1525,DMRTC1B
239510,12787,PHF20L1
239528,8031,AGO2
239530,2141,GPR20
239546,2298,ZFP647
239552,2008,APOL8
239554,7234,FOXRED2
239555,8851,MIEF1
239556,9794,CACNA1I
239559,2207,A4GALT
632778,910,ERICH4
239570,3844,TTC38
632793,909,VMN1R204
239591,3707,TTLL8
239606,6541,SLC2A13
239611,9103,MUC19
239618,4284,PDZRN4
239647,3856,PCED1B
239650,2329,CCDC184
239652,3761,ZFP641
239659,717,C1QL4
239667,9183,DIP2B
239673,2534,KRT90
239691,1372,AU021092
239706,1313,METTL22
108645,4568,MAT2B
239719,8987,MRTFB
108652,3540,SLC35B3
108653,4861,RIMKLB
108654,9653,FAM210A
108655,11260,FOXP1
108657,7073,RNPEPL1
239731,5848,RIMBP3
108660,1939,RNF187
108664,3725,ATP6V1H
239739,3343,LAMP3
108670,2416,EPSTI1
108671,2381,DNAJC9
239743,2405,KLHL6
108673,3003,CCDC86
108672,5508,ZDHHC15
108679,1843,COPS8
108682,5680,GPT2
632971,682,RERGL
108686,11785,CCDC88A
108687,2294,EDEM2
239759,4312,LIPH
108689,2826,STN1
239766,3120,RTP1
108699,5805,CHN1
108705,2247,PTTG1IP
108707,2494,FAM207A
239789,4702,GMNC
239790,1268,OSTN
108723,4414,CARD11
239796,3080,MB21D2
108735,5526,SFT2D2
108737,2536,OXSR1
108755,1330,LYRM2
239827,2504,PIGZ
108760,4549,GALNT16
239833,4111,LMLN
239839,6000,CCDC14
108767,1925,PNRC1
633057,1624,GM7102
239845,4583,GPR156
239849,1993,CD200R4
239852,2635,ZPLD1
239853,2701,ADGRG7
239857,9564,CADM2
108797,3416,MEX3B
108800,13515,STON2
108802,2076,CALR4
108803,1615,SPEM2
633093,4204,GM7104
108811,1932,CCDC122
108812,1776,FLACC1
108816,13732,4933409K07RIK
108829,13687,JMJD1C
108832,2699,TMEM74B
108837,8086,IBTK
108841,4418,RDH13
108853,2621,MTRF1L
108857,9327,ANKHD1
239931,1172,CLDN17
239932,1571,KRTAP24-1
239933,609,KRTAP27-1
108888,4677,ATAD3A
108897,2953,AIF1L
108899,5606,ZFTA
108900,2105,FAM72A
108902,3642,B4GAT1
108903,3912,TBCD
108907,2960,NUSAP1
108909,3771,AIDA
108911,3767,RCC2
108912,5415,CDCA2
239985,12665,ARID1B
108927,2134,LHFP
108934,4483,SMIM13
108937,7156,RNF169
108943,7752,TRMT10A
108946,7892,ZZZ3
108950,806,1700049L16RIK
240023,1912,PNLDC1
240025,2809,DACT2
108954,6155,PPP1R15B
108956,2044,APOL7C
240028,12194,LNPEP
108958,4528,MIGA2
108960,4583,IRAK2
108961,3880,E2F8
240034,6950,ZFP760
240041,6618,ZFP945
240047,3557,MMP25
108978,4726,4930555G01RIK
240055,6188,NEURL1B
240058,11923,CPNE5
108989,8613,TPR
240063,2189,ZFP811
240064,4244,ZFP799
240066,5296,ZFP870
240067,3118,ZFP952
240068,6382,ZFP563
633285,1789,RBM46
240069,3710,MORC2B
108995,2934,TBC1D10C
109006,4546,CIAPIN1
240084,2808,CCHCR1
240087,9254,MDC1
109019,9706,NABP1
240095,1170,H2-M5
109032,2266,SP110
109042,1026,CAVIN3
240119,3406,ST6GAL2
240120,2172,ZFP119B
240121,1748,FSD1
109050,4781,INKA2
109052,3268,KRT75
109054,1188,PFDN4
240131,1759,LRRC30
109065,3129,DNAAF2
100379145,184,SNORA23
109075,1789,EXOSC4
109077,3294,INTS5
109079,5649,SEPHS1
109082,4039,FBXW17
109093,1961,RARS2
109095,3016,RBM15B
240168,4931,RASGRP3
240174,11031,THADA
109108,3531,SLC30A9
240185,7069,JCAD
109113,6381,UHRF2
109115,3383,SUPT3
240186,3209,ZFP438
109129,1302,MMADHC
109135,6714,PLEKHA5
109136,3690,MMAA
240215,4399,SLC4A9
240216,2016,E230025N22RIK
109145,1364,GINS4
109151,13575,CHD9
109154,5952,MLEC
109161,2941,UBE2Q2
240239,1633,GPR151
109168,6699,ATL3
109181,6637,TRIP11
240255,6451,YTHDC2
240261,2875,CCDC112
240263,2866,FEM1C
109205,4980,SOBP
240283,13362,DMXL1
109212,1466,PIMREG
109218,1147,TMEM139
109222,1411,RARRES1
109225,4061,MS4A7
109229,2020,FAM118B
109232,1922,SCCPDH
109241,11171,MBD5
109242,8039,KIF24
109245,5367,LRRC39
109246,4051,TSPAN9
240322,8222,ADAMTS19
109254,2566,ADTRP
240327,2648,GM4951
240328,3297,F830016B08RIK
240332,3343,SLC6A7
240334,2017,PCYOX1L
109263,7260,RLF
109264,11669,ME3
109267,2794,SSC4D
109270,2059,PRR5
109272,3977,MYBPC1
109275,3750,ACTR5
109280,1455,SLC22A13B
240354,12243,MALT1
109284,1821,R3HDM4
109294,14057,PREX2
109305,2859,ORAI1
109314,1183,PRR9
109323,1692,C1QTNF7
240396,4080,MEX3C
109331,6895,RNF20
109332,8110,CDCP1
109333,6663,PKN2
109335,1303,9230102K24RIK
240411,7916,LOXHD1
109342,2414,SLC5A10
109346,2335,ANKRD39
109349,2946,FAM163B
633640,3922,TMEM267
240427,9955,SETBP1
109359,6200,ABRAXAS2
109361,3607,D730005E14RIK
240442,4188,ADNP2
240444,2815,KCNG2
240476,9483,ZFP407
240479,2153,DIPK1C
240505,5994,CDC42BPG
240514,8619,CCDC85B
240518,2041,PELI3
240549,1683,GM4952
240590,2391,DMRT3
240595,5077,KCNV2
240613,10886,9930021J03RIK
240614,4867,RANBP6
109552,2466,SRI
240633,2278,LIPK
240638,3870,SLC16A12
240641,5887,KIF20B
109575,2083,TBX10
240660,5628,SLC35G1
240665,4722,CCNJ
109594,1071,LMO1
109593,2531,LMO3
240667,3923,SEC31B
240672,1155,DUSP5
240675,3882,VWA2
240690,6161,ST18
109620,9592,DSP
109624,5521,CALD1
240697,4269,MCMDC2
109637,1300,UPK1A
109648,545,NPY
109652,1431,ACY1
240725,5811,SULF1
240726,12753,SLCO5A1
109658,5120,TXLNA
633947,1700,GM6225
109660,888,CTRL
109663,915,HOXC11
109672,749,CYB5A
109674,4358,AMPD2
109676,12016,ANK2
240752,10128,PIK3C2B
240753,8553,PLEKHA6
240754,2573,LAX1
240755,1770,MGAT4F
240756,6328,KLHL12
109685,1830,HYAL3
109689,7112,ARRB1
109697,1578,CPA1
109700,9759,ITGA1
240776,4298,KCNT2
109711,4221,ACTN1
109731,2412,MAOB
240817,2430,TEDDM2
240819,1415,TEDDM1A
109754,3965,CYB5R3
240832,9056,TOR1AIP2
240843,6050,BRINP2
109778,1834,BLVRA
109785,6370,PGM3
109791,494,CLPS
240869,6694,ZBTB37
109801,2264,GLO1
240873,2064,TNFSF18
240879,1272,METTL11B
240880,6177,SCYL3
109815,1191,SELENOS
634104,2457,OR10AD1
240888,2130,GPR161
109820,1384,PGC
109821,2244,F11
240892,4155,DUSP27
240894,3065,FMO9
240899,1137,LRRC52
240913,4418,ADAMTS4
240916,1879,VSIG8
109857,1167,CBR3
109880,10198,BRAF
109889,7603,MZF1
109900,1529,ASL
109901,1435,CELA1
109904,4445,MCF2
109905,1392,RAP1A
109910,5609,ZFP91
109929,3213,ZBTB25
109934,8259,ABR
109959,1632,AMY2A5
241035,14236,PKHD1
241041,1148,GM4956
109978,2384,ART4
241051,2676,AA619741
109979,2328,ART3
241062,2955,PGAP1
241066,3191,CARF
241070,1603,GPR1
241073,2427,DYTN
241075,11348,PLEKHM3
110006,4284,GUSB
110012,1101,TPGS1
110033,2064,KIF22
241112,2607,CATIP
241113,2938,PRKAG3
241116,7900,CFAP65
241118,2650,ASIC4
110052,2886,DEK
634340,2404,GM7134
241128,2862,FAM124B
110058,2678,SYT17
241134,13598,NYAP2
110074,4247,DUT
110075,5821,BMP3
110078,3838,PYGB
110082,15616,DNAH5
110084,13757,DNAH1
241158,3319,ANKMY1
241159,4591,NEU4
110094,6865,PHKA2
110095,2821,PYGL
241175,5237,CNTNAP5B
110109,2623,NOP2
110115,2398,CYP11B1
110119,1757,MPI
241196,1672,SERPINB13
241197,3490,SERPINB10
241201,4668,CDH7
110135,1573,FGB
110147,4562,EHMT2
241226,6121,ITGA8
110157,4407,RAF1
241230,3157,ST8SIA6
110168,1310,GPR18
110172,1275,SLC35B1
110173,6438,MANBA
110175,1362,GGCT
110187,529,SCGB2B26
241263,8279,GPR158
110196,1223,FDPS
110197,5505,DGKG
110198,1648,AKR7A5
241274,6098,PNPLA7
241275,1716,NOXA1
110208,2290,PGD
110213,2803,TMBIM6
241289,5466,PPP1R26
241296,4254,LRRC8A
241303,7247,FAM78A
241308,4241,RALGPS1
241311,6602,ZBTB34
241322,5030,ZBTB6
241324,6372,CRB2
110253,10029,TRIOBP
241327,2409,OLFML2A
110257,1132,HBA-A2
110265,4510,MSRA
503491,419,DEFA24
110279,6734,BCR
110304,1474,GLRA3
110308,2190,KRT5
110310,1586,KRT7
110312,748,PMCH
241391,3304,GALNT5
110323,505,COX6B1
110326,4797,TAS1R1
110332,2476,PP2D1
110333,8299,RMST
503550,838,KLRI1
503558,1047,TAAR9
110350,15972,DYNC2H1
110351,3558,RAP1GAP
110355,3852,GRK2
241431,12473,XIRP2
634650,2705,GBP11
241447,3930,CERS6
110379,1301,SEC13
241452,2817,DHRS9
110380,8510,SHROOM2
110382,2545,C8B
110385,3376,PDE4C
110391,1394,QDPR
503610,2975,ZDHHC18
241489,3034,PDE11A
110417,6402,PIGH
241490,1897,RBM45
241494,5638,ZFP385B
241514,4952,ZFP804A
634731,4788,SUSD1
110446,3373,ACAT1
241520,3394,FAM171B
241525,752,YPEL4
110454,965,LY6A
241528,4155,LRRC55
110460,2399,ACAT2
241547,5652,HARBI1
503692,528,AYM1
241556,7921,TSPAN18
241568,4607,LRRC4C
241576,6095,LDLRAD3
110511,924,OR5W22
241589,11452,D430041D05RIK
110521,8753,HIVEP1
241593,1083,PIN1RT1
110524,5411,DGKQ
110532,9221,ADARB1
634825,454,DEFA38
241612,5191,SLC5A12
110542,1947,AMHR2
241624,3143,EXD1
241627,7425,WDR76
110557,2341,H2-Q6
241633,6622,ATP8B4
241636,3454,TGM6
241638,5342,LZTS3
241639,5674,FERMT1
241656,5966,PAK5
110593,12049,PRDM2
110595,1939,TIMP4
110596,8263,ARHGEF28
110606,2560,FNTB
110611,7228,HDLBP
241688,8424,DZANK1
110616,5638,ATXN3
241694,14881,RALGAPA2
503844,708,ANG5
503845,471,EAR12
110637,3488,GRIK4
110639,3638,PRPS2
110648,3338,LMX1A
110651,2723,RPS6KA3
241727,5217,SNPH
241732,3072,TSPYL3
241764,3088,L3MBTL1
110695,3371,ALDH7A1
110696,1592,H2-M10.3
241769,1032,KCNK15
241770,832,RIMS4
241794,2316,KCNG1
110749,4088,CHAF1B
110750,4174,CSE1L
110751,3842,ADAM33
241846,3052,LSM14B
241850,1775,ABHD16B
110784,4087,NR3C2
110789,25517,ADGRV1
110794,1238,CEBPE
110796,6190,TSHZ1
110805,1116,FOXE1
241877,3923,SLC10A5
110809,9781,SRSF1
110816,4823,PWP2
110821,3117,PCCA
110826,815,ETFB
110829,5021,LIMS1
110834,5042,CHRNA3
110835,3818,CHRNA5
110842,1464,ETFA
241915,15584,PHC3
241919,10127,SLC7A14
110854,2577,PTPA
110855,2963,PDE6C
110862,2878,KCNQ3
241943,2478,CCDC144B
241944,6625,ZFP267
110876,10217,SCN2A
110877,5688,SLC18A1
241950,4747,BBS12
110880,6598,SCN4A
635169,2209,CK137956
110886,2730,GABRA5
110891,4235,SLC8A2
