,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,reaction_name,formula,associated_genes,subsystem,EC_number,confidence
SIAT4Bg_pos,13431.0,3.866315863540628e-05,0.47045307802849673,0.000267245455513497,SIAT4Bg,"Beta-galactoside alpha-2,3-sialyltransferase, Golgi apparatus","1.00 * galactosylgloboside [g] + 1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] --> 1.00 * proton [g] + 1.00 * CMP [g] + 1.00 * sialyl galactosylgloboside [g]
ST3GAL2",ST3GAL2,Sphingolipid metabolism,2.4.99.4,4.0
SIAT9g_pos,12831.0,0.0010591667189086339,0.39378315385529866,0.004394576497138492,SIAT9g,"Lactosylceramide alpha-2,3-sialyltransferase, Golgi apparatus","1.00 * galactosyl glucosyl ceramide [g] + 1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] --> 1.00 * proton [g] + 1.00 * CMP [g] + 1.00 * alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide(1-) [g]
ST3GAL5",ST3GAL5,Sphingolipid metabolism,2.4.99.9,4.0
SPMS_pos,10381.0,0.8741497979294804,-0.015440948233144161,0.9074697283278349,SPMS,spermidine synthase,"1.00 * S-Adenosylmethioninamine [c] + 1.00 * Putrescine [c] --> 1.00 * proton [c] + 1.00 * 5-Methylthioadenosine [c] + 1.00 * Spermidine [c]
SRM",SRM,Urea cycle,2.5.1.16,4.0
SPODM_pos,10942.0,0.5309542108836774,0.13142353019249484,0.6715164092005708,SPODM,superoxide dismutase,"2.00 * proton [c] + 2.00 * superoxide [c] --> 1.00 * O2 [c] + 1.00 * Hydrogen peroxide [c]
SOD1",SOD1,ROS detoxification,1.15.1.1,4.0
SPODMe_pos,10937.0,0.5355595776706332,0.13053304029645446,0.6759994431560598,SPODMe,"superoxide dismutase, extracellular","2.00 * proton [e] + 2.00 * superoxide [e] --> 1.00 * Hydrogen peroxide [e] + 1.00 * O2 [e]
SOD3",SOD3,ROS detoxification,1.15.1.1,4.0
SPODMn_pos,10920.0,0.5513668738781958,0.12934574636358048,0.6883175489178731,SPODMn,"superoxide dismutase, nuclear","2.00 * proton [n] + 2.00 * superoxide [n] --> 1.00 * Hydrogen peroxide [n] + 1.00 * O2 [n]
SOD1",SOD1,ROS detoxification,1.15.1.1,4.0
SPODMx_pos,10942.0,0.5309542108836774,0.13145278036328056,0.6715164092005708,SPODMx,"superoxide dismutase, peroxisome","2.00 * proton [x] + 2.00 * superoxide [x] --> 1.00 * O2 [x] + 1.00 * Hydrogen peroxide [x]
SOD1",SOD1,ROS detoxification,1.15.1.1,4.0
SPRMS_pos,11198.0,0.3244376320276434,0.09826013598535455,0.449878378788549,SPRMS,spermine synthase,"1.00 * S-Adenosylmethioninamine [c] + 1.00 * Spermidine [c] --> 1.00 * proton [c] + 1.00 * spermine(4+) [c] + 1.00 * 5-Methylthioadenosine [c]
SMS; SRM",SMS; SRM,Urea cycle,2.5.1.22,4.0
SPTix_pos,12400.0,0.0075806851659145835,0.32113232226205995,0.02194988939680765,SPTix,"serine-pyruvate aminotransferase (irreversible), peroxisomal","1.00 * pyruvate [x] + 1.00 * L-serine [x] --> 1.00 * L-alanine [x] + 1.00 * 3-hydroxypyruvate [x]
AGXT",AGXT,"Glycine, serine, alanine and threonine metabolism",2.6.1.44,4.0
SQLEr_pos,12576.0,0.003535382736090596,0.31548575443961424,0.011536607361549087,SQLEr,"Squalene epoxidase, endoplasmic reticular (NADP)","1.00 * O2 [r] + 1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [r] + 1.00 * squalene [r] --> 1.00 * Water [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate [r] + 1.00 * (S)-2,3-epoxysqualene [r]
SQLE",SQLE,Cholesterol metabolism,1.14.99.7,4.0
SQLSr_pos,8377.0,0.003003765513195735,-0.19886324206364936,0.010107179311296947,SQLSr,Squalene synthase,"1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [r] + 2.00 * Farnesyl diphosphate [r] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [r] + 2.00 * Diphosphate [r] + 1.00 * squalene [r]
FDFT1",FDFT1,Cholesterol metabolism,2.5.1.21,4.0
SR5ARr_pos,10879.0,0.5904083658538507,0.05836028312350071,0.7126230909513626,SR5ARr,3-oxo-5-alpha-steroid 4-dehydrogenase,"1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [r] + 1.00 * testosterone [r] --> 1.00 * 17beta-hydroxy-5alpha-androstan-3-one [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate [r]
SRD5A1; SRD5A2",SRD5A1; SRD5A2,Steroid metabolism,1.3.99.5,4.0
ST3GAL23g_pos,13009.0,0.0004253755605911628,0.43481471819545847,0.0020260974945048435,ST3GAL23g,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase, Golgi apparatus","1.00 * GD1b [g] + 1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] --> 1.00 * proton [g] + 1.00 * CMP [g] + 1.00 * GT1b [g]
ST3GAL2",ST3GAL2,Sphingolipid metabolism,2.4.99.4,4.0
ST3GAL31g_pos,13895.0,1.8819427649918123e-06,0.5619785376708097,1.8565977153704057e-05,ST3GAL31g,"ST3 beta-galactoside alpha-2,3-sialyltransferase 3","1.00 * Lc4Cer [g] + 1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] --> 1.00 * proton [g] + 1.00 * CMP [g] + 1.00 * (Gal)3 (Glc)1 (GlcNAc)1 (Cer)1 [g]
ST3GAL3",ST3GAL3,Blood group synthesis,2.4.99.6,4.0
ST8SIA11_pos,13431.0,3.866315863540628e-05,0.4704530780284812,0.000267245455513497,ST8SIA11,"Beta-galactoside alpha-2,3-sialyltransferase","1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] + 1.00 * sialyl galactosylgloboside [g] --> 1.00 * proton [g] + 1.00 * disialyl galactosylgloboside [g] + 1.00 * CMP [g]
ST8SIA1",ST8SIA1,Sphingolipid metabolism,2.4.99.8,4.0
ST8SIA12_pos,12831.0,0.0010591667189086339,0.3937831538552994,0.004394576497138492,ST8SIA12,"Beta-galactoside alpha-2,3-sialyltransferase","1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] + 1.00 * alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide(1-) [g] --> 1.00 * proton [g] + 1.00 * CMP [g] + 1.00 * GD3 [g]
ST8SIA1",ST8SIA1,Sphingolipid metabolism,2.4.99.8,4.0
ST8SIA51g_pos,12686.0,0.002132885088443745,0.3804274710475927,0.0077629221408635,ST8SIA51g,"Beta-galactoside alpha-2,3-sialyltransferase","1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] + 1.00 * GD3 [g] --> 1.00 * proton [g] + 1.00 * CMP [g] + 1.00 * GT3 [g]
ST8SIA5",ST8SIA5,Sphingolipid metabolism,2.4.99.8,4.0
ST8SIA52g_pos,13009.0,0.0004253755605911628,0.43481471819547174,0.0020260974945048435,ST8SIA52g,"Beta-galactoside alpha-2,3-sialyltransferase","1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] + 1.00 * GT1b [g] --> 1.00 * proton [g] + 1.00 * CMP [g] + 1.00 * GQ1b [g]
ST8SIA5",ST8SIA5,Sphingolipid metabolism,2.4.99.8,4.0
ST8SIA53g_pos,13100.0,0.00026084393623329626,0.44348707088715067,0.001340611617431288,ST8SIA53g,"Beta-galactoside alpha-2,3-sialyltransferase","1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] + 1.00 * N-acetylneuraminosyl-D-galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminosyl)-D-galactosyl-D-glucosylceramide dianion [g] --> 1.00 * proton [g] + 1.00 * CMP [g] + 1.00 * GT1a [g]
ST8SIA5",ST8SIA5,Sphingolipid metabolism,2.4.99.8,4.0
ST8SIA54g_pos,13299.0,8.483814228139517e-05,0.46010413090321983,0.0005228950490902625,ST8SIA54g,"Beta-galactoside alpha-2,3-sialyltransferase","1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] + 1.00 * GM1b [g] --> 1.00 * proton [g] + 1.00 * CMP [g] + 1.00 * GD1c [g]
ST8SIA5",ST8SIA5,Sphingolipid metabolism,2.4.99.8,4.0
ST8SIA55g_pos,13061.0,0.000322272713916104,0.43850480130755043,0.0016070766868445468,ST8SIA55g,"Beta-galactoside alpha-2,3-sialyltransferase","1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] + 1.00 * GQ1c [g] --> 1.00 * proton [g] + 1.00 * CMP [g] + 1.00 * GP1c alpha [g]
ST8SIA5",ST8SIA5,Sphingolipid metabolism,2.4.99.8,4.0
ST8SIA56g_pos,13488.0,2.7260417427504017e-05,0.49196573985938746,0.00019564261291158007,ST8SIA56g,"Alpha-2,8-sialyltransferase 8E","1.00 * CMP-N-acetyl-beta-neuraminate(2-) [g] + 1.00 * Sialyl-3-paragloboside [g] --> 1.00 * proton [g] + 1.00 * 3',8'-LD1 [g] + 1.00 * CMP [g]
ST8SIA5",ST8SIA5,Blood group synthesis,2.4.99.8,4.0
STRDNCCPT1_pos,9852.0,0.3681855667964625,-0.11205986910324531,0.49797254184929024,STRDNCCPT1,carnitine O-palmitoyltransferase,"1.00 * L-Carnitine [c] + 1.00 * stearidonyl coenzyme A [c] --> 1.00 * Coenzyme A [c] + 1.00 * stearidonyl carnitine [c]
CPT1A; CPT1B; CPT1C",CPT1A; CPT1B; CPT1C,Fatty acid oxidation,2.3.1.21,4.0
STS1_pos,9609.0,0.21479605013701875,-0.1467758227816634,0.32787909641274743,STS1,Steryl-sulfatase,"1.00 * Water [c] + 1.00 * 3beta-hydroxyandrost-5-en-17-one 3-sulfate(1-) [c] --> 1.00 * proton [c] + 1.00 * 3beta-hydroxyandrost-5-en-17-one [c] + 1.00 * sulfate [c]
No genes",,Steroid metabolism,3.1.6.2,4.0
STS2_pos,9606.0,0.21324570197878068,-0.14707829407382567,0.3262157606122826,STS2,Steryl-sulfatase,"1.00 * Water [c] + 1.00 * estrone 3-sulfate(1-) [c] --> 1.00 * proton [c] + 1.00 * estrone [c] + 1.00 * sulfate [c]
No genes",,Steroid metabolism,3.1.6.2,4.0
SUCD1m_neg,11404.0,0.2026190149661261,0.1279323715962532,0.31319208886226574,SUCD1m,succinate dehydrogenase,"1.00 * Flavin adenine dinucleotide oxidized [m] + 1.00 * Succinate [m] --> 1.00 * Flavin adenine dinucleotide reduced [m] + 1.00 * Fumarate [m]
SDHA; SDHB; SDHC; SDHD",SDHA; SDHB; SDHC; SDHD,Citric acid cycle,1.3.99.1,0.0
SUCD1m_pos,11640.0,0.10851112494615824,0.17659015047770954,0.18807217821100528,SUCD1m,succinate dehydrogenase,"1.00 * Flavin adenine dinucleotide oxidized [m] + 1.00 * Succinate [m] --> 1.00 * Flavin adenine dinucleotide reduced [m] + 1.00 * Fumarate [m]
SDHA; SDHB; SDHC; SDHD",SDHA; SDHB; SDHC; SDHD,Citric acid cycle,1.3.99.1,0.0
SUCOAS1m_neg,12384.0,0.008102469440825098,0.17051715882707452,0.023075886988059624,SUCOAS1m,Succinate--CoA ligase (GDP-forming),"1.00 * Coenzyme A [m] + 1.00 * GTP [m] + 1.00 * Succinate [m] --> 1.00 * hydrogenphosphate [m] + 1.00 * GDP [m] + 1.00 * Succinyl-CoA [m]
SUCLG1; SUCLG2",SUCLG1; SUCLG2,Citric acid cycle,6.2.1.4,0.0
SUCOAS1m_pos,12384.0,0.008102469440825098,0.17051715882707463,0.023075886988059624,SUCOAS1m,Succinate--CoA ligase (GDP-forming),"1.00 * Coenzyme A [m] + 1.00 * GTP [m] + 1.00 * Succinate [m] --> 1.00 * hydrogenphosphate [m] + 1.00 * GDP [m] + 1.00 * Succinyl-CoA [m]
SUCLG1; SUCLG2",SUCLG1; SUCLG2,Citric acid cycle,6.2.1.4,0.0
SUCOASm_neg,12384.0,0.008102469440825098,0.1705171588270746,0.023075886988059624,SUCOASm,Succinate--CoA ligase (ADP-forming),"1.00 * Coenzyme A [m] + 1.00 * ATP [m] + 1.00 * Succinate [m] --> 1.00 * ADP [m] + 1.00 * hydrogenphosphate [m] + 1.00 * Succinyl-CoA [m]
SUCLA2; SUCLG1",SUCLA2; SUCLG1,Citric acid cycle,6.2.1.5,0.0
SUCOASm_pos,12384.0,0.008102469440825098,0.17051715882707455,0.023075886988059624,SUCOASm,Succinate--CoA ligase (ADP-forming),"1.00 * Coenzyme A [m] + 1.00 * ATP [m] + 1.00 * Succinate [m] --> 1.00 * ADP [m] + 1.00 * hydrogenphosphate [m] + 1.00 * Succinyl-CoA [m]
SUCLA2; SUCLG1",SUCLA2; SUCLG1,Citric acid cycle,6.2.1.5,0.0
TALA_neg,13358.0,5.995087318901605e-05,0.42379596000406305,0.0003855367455434907,TALA,transaldolase,"1.00 * Glyceraldehyde 3-phosphate [c] + 1.00 * Sedoheptulose 7-phosphate [c] --> 1.00 * D-Fructose 6-phosphate [c] + 1.00 * D-Erythrose 4-phosphate [c]
TALDO1",TALDO1,Pentose phosphate pathway,2.2.1.2,0.0
TALA_pos,12437.0,0.00648766249394599,0.2581980204336278,0.019239587284280033,TALA,transaldolase,"1.00 * Glyceraldehyde 3-phosphate [c] + 1.00 * Sedoheptulose 7-phosphate [c] --> 1.00 * D-Fructose 6-phosphate [c] + 1.00 * D-Erythrose 4-phosphate [c]
TALDO1",TALDO1,Pentose phosphate pathway,2.2.1.2,0.0
THD1m_pos,12971.0,0.000519384522898789,0.4218868155422958,0.0024108066747516254,THD1m,NAD(P) transhydrogenase,"1.00 * Nicotinamide adenine dinucleotide phosphate [m] + 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] --> 1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [m] + 1.00 * Nicotinamide adenine dinucleotide [m]
NNT",NNT,NAD metabolism,1.6.1.2,4.0
THRD_L_pos,13217.0,0.0001359804081594607,0.42540803295469265,0.0007648747936454043,THRD_L,L-threonine deaminase,"1.00 * L-threonine [c] --> 1.00 * Ammonium [c] + 1.00 * 2-Oxobutanoate [c]
SDS; SDSL",SDS; SDSL,"Glycine, serine, alanine and threonine metabolism",4.3.1.19,4.0
THYPX_pos,10753.0,0.7176263591136722,0.04947559017771399,0.780332100250866,THYPX,thyroid peroxidase,"1.00 * Hydrogen peroxide [c] + 2.00 * proton [c] + 2.00 * iodide [c] --> 2.00 * Water [c] + 2.00 * Iodine [c]
TPO",TPO,Tyrosine metabolism,1.11.1.7,4.0
TKT1_neg,15177.0,5.285756517827058e-11,0.8105360159193707,2.783977379182797e-09,TKT1,transketolase,"1.00 * alpha-D-Ribose 5-phosphate [c] + 1.00 * D-xylulose 5-phosphate(2-) [c] --> 1.00 * Glyceraldehyde 3-phosphate [c] + 1.00 * Sedoheptulose 7-phosphate [c]
TKT; TKTL1; TKTL2",TKT; TKTL1; TKTL2,Pentose phosphate pathway,2.2.1.1,0.0
TKT1_pos,12766.0,0.0014565157188360127,0.3647505927667306,0.0055417162245623335,TKT1,transketolase,"1.00 * alpha-D-Ribose 5-phosphate [c] + 1.00 * D-xylulose 5-phosphate(2-) [c] --> 1.00 * Glyceraldehyde 3-phosphate [c] + 1.00 * Sedoheptulose 7-phosphate [c]
TKT; TKTL1; TKTL2",TKT; TKTL1; TKTL2,Pentose phosphate pathway,2.2.1.1,0.0
TKT2_neg,15177.0,5.285756517827058e-11,0.8105360159193651,2.783977379182797e-09,TKT2,transketolase,"1.00 * D-xylulose 5-phosphate(2-) [c] + 1.00 * D-Erythrose 4-phosphate [c] --> 1.00 * Glyceraldehyde 3-phosphate [c] + 1.00 * D-Fructose 6-phosphate [c]
TKT; TKTL1; TKTL2",TKT; TKTL1; TKTL2,Pentose phosphate pathway,2.2.1.1,0.0
TKT2_pos,12766.0,0.0014565157188360127,0.36475059276673155,0.0055417162245623335,TKT2,transketolase,"1.00 * D-xylulose 5-phosphate(2-) [c] + 1.00 * D-Erythrose 4-phosphate [c] --> 1.00 * Glyceraldehyde 3-phosphate [c] + 1.00 * D-Fructose 6-phosphate [c]
TKT; TKTL1; TKTL2",TKT; TKTL1; TKTL2,Pentose phosphate pathway,2.2.1.1,0.0
TMDK1m_pos,10529.0,0.9619895629141103,0.03203843674230228,0.9729819845185884,TMDK1m,thymidine kinase (ATP:thymidine),"1.00 * ATP [m] + 1.00 * Thymidine [m] --> 1.00 * proton [m] + 1.00 * ADP [m] + 1.00 * dTMP [m]
TK2",TK2,Nucleotide interconversion,2.7.1.21,4.0
TMDPP_neg,14781.0,1.8829910419546063e-09,0.7034297242408356,7.017720415424975e-08,TMDPP,thymidine phosphorylase,"1.00 * hydrogenphosphate [c] + 1.00 * Thymidine [c] --> 1.00 * 2-Deoxy-D-ribose 1-phosphate [c] + 1.00 * Thymine [c]
TYMP",TYMP,Pyrimidine catabolism,2.4.2.4,4.0
TMDPP_pos,16064.0,5.905745359078473e-15,1.0058582266703946,7.527463034681422e-13,TMDPP,thymidine phosphorylase,"1.00 * hydrogenphosphate [c] + 1.00 * Thymidine [c] --> 1.00 * 2-Deoxy-D-ribose 1-phosphate [c] + 1.00 * Thymine [c]
TYMP",TYMP,Pyrimidine catabolism,2.4.2.4,4.0
TMDS_pos,16117.0,3.267693944573361e-15,1.0146874623536755,4.5271768497317456e-13,TMDS,thymidylate synthase,"1.00 * dUMP [c] + 1.00 * 5,10-Methylenetetrahydrofolate [c] --> 1.00 * 7,8-Dihydrofolate [c] + 1.00 * dTMP [c]
TYMS",TYMS,Nucleotide interconversion,2.1.1.45,4.0
TMNDNCCPT1_pos,10202.0,0.6823268723936491,-0.07353883686212698,0.7562555056982132,TMNDNCCPT1,carnitine O-palmitoyltransferase,"1.00 * L-Carnitine [c] + 1.00 * timnodonyl coenzyme A [c] --> 1.00 * Coenzyme A [c] + 1.00 * Timnodonyl carnitine [c]
CPT1A; CPT1B; CPT1C",CPT1A; CPT1B; CPT1C,Fatty acid oxidation,2.3.1.21,4.0
TPI_neg,13380.0,5.258258362781976e-05,0.5718459575748529,0.00034194776067356667,TPI,triose-phosphate isomerase,"1.00 * Dihydroxyacetone phosphate [c] --> 1.00 * Glyceraldehyde 3-phosphate [c]
TPI1",TPI1,Glycolysis/gluconeogenesis,5.3.1.1,0.0
TPI_pos,13013.0,0.0004164634366883904,0.40133005113373577,0.002010698092435691,TPI,triose-phosphate isomerase,"1.00 * Dihydroxyacetone phosphate [c] --> 1.00 * Glyceraldehyde 3-phosphate [c]
TPI1",TPI1,Glycolysis/gluconeogenesis,5.3.1.1,0.0
TRDR_pos,9410.0,0.1286570764269385,-0.13439424595983893,0.21708539795310536,TRDR,thioredoxin reductase (NADPH),"1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * Oxidized thioredoxin [c] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * Reduced thioredoxin [c]
TXNRD1",TXNRD1,Nucleotide interconversion,1.8.1.9,4.0
TRDRm_pos,12252.0,0.013787669396585019,0.26414308622745747,0.03611542008402644,TRDRm,thioredoxin reductase (NADPH),"1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [m] + 1.00 * Oxidized thioredoxin [m] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [m] + 1.00 * Reduced thioredoxin [m]
TXNRD2; TXNRD3",TXNRD2; TXNRD3,Nucleotide interconversion,1.8.1.9,4.0
TRIODTHYSULT_pos,11477.0,0.16868304119411948,0.1290153818014324,0.2693603160937418,TRIODTHYSULT,Triiodothyronine Sulfotransferase,"1.00 * (2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate [c] + 1.00 * 3,3',5-triiodo-L-thyronine [c] --> 1.00 * proton [c] + 1.00 * adenosine 3',5'-bismonophosphate(4-) [c] + 1.00 * Triiodothyronine sulfate [c]
SULT1A1",SULT1A1,Tyrosine metabolism,2.8.2.1,4.0
TRPO2_pos,7526.0,3.17996481502627e-05,-0.3819121751410331,0.00022668809581837156,TRPO2,"L-Tryptophan:oxygen 2,3-oxidoreductase (decyclizing)","1.00 * O2 [c] + 1.00 * L-tryptophan [c] --> 1.00 * N-formyl-L-kynurenine [c]
IDO1; IDO2; TDO2",IDO1; IDO2; TDO2,Tryptophan metabolism,1.13.11.11,4.0
TSTSTERONESULT_pos,11178.0,0.3383926096681623,0.11325878714675928,0.46538111813016797,TSTSTERONESULT,testosterone sulfotransferase,"1.00 * (2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate [c] + 1.00 * testosterone [c] --> 1.00 * proton [c] + 1.00 * adenosine 3',5'-bismonophosphate(4-) [c] + 1.00 * testosterone sulfate [c]
SULT1A1; SULT2A1",SULT1A1; SULT2A1,Steroid metabolism,2.8.2.2,4.0
TTDCPT1_pos,10465.0,0.9675759896875779,0.010949307957304128,0.9769267715904522,TTDCPT1,carnitine O-palmitoyltransferase,"1.00 * L-Carnitine [c] + 1.00 * Tetradecanoyl-CoA (n-C14:0CoA) [c] --> 1.00 * Coenzyme A [c] + 1.00 * tetradecanoyl carnitine [c]
CPT1A; CPT1B; CPT1C",CPT1A; CPT1B; CPT1C,Fatty acid oxidation,2.3.1.21,4.0
TXASr_pos,11503.0,0.15768765316036826,0.1647709602121739,0.2578100086175031,TXASr,Thromboxane-A synthase,"1.00 * prostaglandin H2(1-) [r] --> 1.00 * thromboxane A2(1-) [r]
TBXAS1",TBXAS1,Eicosanoid metabolism,5.3.99.5,0.0
TYMSULT_pos,12061.0,0.028161608143951553,0.2644666969915831,0.0632395802330526,TYMSULT,Tyramine Sulfotransferase,"1.00 * (2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate [c] + 1.00 * tyraminium [c] --> 1.00 * proton [c] + 1.00 * adenosine 3',5'-bismonophosphate(4-) [c] + 1.00 * Tyramine O-sulfate [c]
SULT1A1",SULT1A1,Tyrosine metabolism,2.8.2.1,4.0
TYR3MO2_pos,9668.0,0.24695136893026892,-0.07908410583682052,0.36600490097502414,TYR3MO2,tyrosine 3-monooxygenase,"1.00 * O2 [c] + 1.00 * 5,6,7,8-tetrahydrobiopterin [c] + 1.00 * L-tyrosine [c] --> 1.00 * L-dopa [c] + 1.00 * 4a-hydroxytetrahydrobiopterin [c]
TH",TH,Tyrosine metabolism,1.14.16.2,4.0
TYRCBOX_pos,8629.0,0.008945513451209253,-0.2614136992866291,0.025048223736624152,TYRCBOX,L-Tyrosine carboxy-lyase,"1.00 * proton [c] + 1.00 * L-tyrosine [c] --> 1.00 * carbon dioxide [c] + 1.00 * tyraminium [c]
DDC",DDC,Tyrosine metabolism,4.1.1.28,4.0
TYRDOPO3_pos,11462.0,0.1752829470789361,0.161640126549933,0.2782262071566774,TYRDOPO3,Tyrosine:dopa oxidase (dopaquinone producing 2),"1.00 * O2 [c] + 2.00 * L-dopa [c] --> 2.00 * Water [c] + 2.00 * L-dopaquinone [c]
TYR",TYR,Tyrosine metabolism,1.14.18.1,4.0
TYRDOPO_pos,11915.0,0.04654878865361829,0.24952482749162536,0.09022367095179726,TYRDOPO,Tyrosine:dopa oxidase,"1.00 * O2 [c] + 2.00 * L-tyrosine [c] --> 2.00 * L-dopa [c]
TYR",TYR,Tyrosine metabolism,1.14.18.1,4.0
TYROXDAc_pos,8632.0,0.00905622279282166,-0.2604979540213494,0.025302633870518388,TYROXDAc,Tyramine:oxygen oxidoreductase(deaminating)(flavin-containing) (cytosol),"1.00 * Water [c] + 1.00 * O2 [c] + 1.00 * tyraminium [c] --> 1.00 * Hydrogen peroxide [c] + 1.00 * Ammonium [c] + 1.00 * (4-hydroxyphenyl)acetaldehyde [c]
MAOA; MAOB",MAOA; MAOB,Tyrosine metabolism,1.4.3.6,4.0
TYRTA_neg,8875.0,0.023249075484578,-0.1933002591070176,0.05495784794629659,TYRTA,tyrosine transaminase,"1.00 * 2-Oxoglutarate [c] + 1.00 * L-tyrosine [c] --> 1.00 * 3-(4-hydroxyphenyl)pyruvate [c] + 1.00 * L-glutamate(1-) [c]
GOT1; TAT",GOT1; TAT,Tyrosine metabolism,2.6.1.5,4.0
TYRTA_pos,11007.0,0.4729674875896739,0.1526118794413483,0.6159014708641176,TYRTA,tyrosine transaminase,"1.00 * 2-Oxoglutarate [c] + 1.00 * L-tyrosine [c] --> 1.00 * 3-(4-hydroxyphenyl)pyruvate [c] + 1.00 * L-glutamate(1-) [c]
GOT1; TAT",GOT1; TAT,Tyrosine metabolism,2.6.1.5,4.0
TYRTAm_pos,12334.0,0.00994643843734993,0.3024035395710605,0.027452859316254272,TYRTAm,"tyrosine transaminase, mitochondrial","1.00 * 2-Oxoglutarate [m] + 1.00 * L-tyrosine [m] --> 1.00 * 3-(4-hydroxyphenyl)pyruvate [m] + 1.00 * L-glutamate(1-) [m]
GOT2; TAT",GOT2; TAT,Tyrosine metabolism,2.6.1.5,4.0
UAG2EMAi_pos,10164.0,0.6436842753964945,-0.06199278470462577,0.7333838525557164,UAG2EMAi,UDP-N-acetyl-D-glucosamine 2-epimerase (Hydrolysis),"1.00 * Water [c] + 1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [c] --> 1.00 * proton [c] + 1.00 * UDP [c] + 1.00 * N-acetyl-D-mannosamine [c]
GNE",GNE,Aminosugar metabolism,5.1.3.14,4.0
UAGDP_pos,10164.0,0.6436842753964945,-0.061992784704625686,0.7333838525557164,UAGDP,UDP-N-acetylglucosamine diphosphorylase,"1.00 * proton [c] + 1.00 * N-Acetyl-D-glucosamine 1-phosphate [c] + 1.00 * UTP [c] --> 1.00 * Diphosphate [c] + 1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [c]
UAP1; UAP1L1",UAP1; UAP1L1,Aminosugar metabolism,2.7.7.23,4.0
UDPDOLPT_L_pos,11062.0,0.4267581137595592,0.028610313810324844,0.5646106412683559,UDPDOLPT_L,UDPglucose:dolichyl-phosphate beta-D-glucosyltransferase (liver),"0.10 * dolichyl phosphate(2-) [c] + 1.00 * UDPglucose [c] --> 1.00 * UDP [c] + 0.10 * Dolichyl beta-D-glucosyl phosphate, human liver homolog [c]
ALG5",ALG5,N-glycan synthesis,2.4.1.117,0.0
UDPDOLPT_U_pos,11062.0,0.4267581137595592,0.028610313810312857,0.5646106412683559,UDPDOLPT_U,UDPglucose:dolichyl-phosphate beta-D-glucosyltransferase (uterus),"0.10 * dolichyl phosphate(2-) [c] + 1.00 * UDPglucose [c] --> 1.00 * UDP [c] + 0.10 * Dolichyl beta-D-glucosyl phosphate, human uterine homolog [c]
ALG5",ALG5,N-glycan synthesis,2.4.1.117,0.0
UDPG4E_neg,10618.0,0.8631180464427004,-0.008788838155881332,0.9003590585596384,UDPG4E,UDPglucose 4-epimerase,"1.00 * UDPglucose [c] --> 1.00 * UDP-D-galactose(2-) [c]
GALE",GALE,Galactose metabolism,5.1.3.2,0.0
UDPG4E_pos,11841.0,0.059206262332374214,0.22676714630229042,0.11023123279118342,UDPG4E,UDPglucose 4-epimerase,"1.00 * UDPglucose [c] --> 1.00 * UDP-D-galactose(2-) [c]
GALE",GALE,Galactose metabolism,5.1.3.2,0.0
