,term,variable,value,p,padj,s1,s2
2131,KEGG_MM_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS,24,0.006513360135847958,0.006513360135847958,0.009279404997032299,Th17p_Vehicle,iTreg_DFMO
2132,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,24,0.5810816083281767,0.5810816083281767,1.0,Th17p_Vehicle,iTreg_DFMO
2133,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_DERMATAN_SULFATE,24,0.2714873957358188,0.2714873957358188,0.3135319039249943,Th17p_Vehicle,iTreg_DFMO
2134,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,24,0.7606424756684211,0.7606424756684211,1.0,Th17p_Vehicle,iTreg_DFMO
2135,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,24,0.0,0.0,0.0,Th17p_Vehicle,iTreg_DFMO
2136,KEGG_MM_GLYCEROLIPID_METABOLISM,24,0.00037415971164246647,0.00037415971164246647,0.0006031852053037909,Th17p_Vehicle,iTreg_DFMO
2137,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,24,0.02041153504775959,0.02041153504775959,0.873346007781189,Th17p_Vehicle,iTreg_DFMO
2138,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,24,0.01684127421511465,0.01684127421511465,0.017435829314339246,Th17p_Vehicle,iTreg_DFMO
2139,KEGG_MM_ETHER_LIPID_METABOLISM,24,0.07420280333683749,0.07420280333683749,0.09977811267859137,Th17p_Vehicle,iTreg_DFMO
2140,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,24,0.39957509934774116,0.39957509934774116,0.4443506643790389,Th17p_Vehicle,iTreg_DFMO
2141,KEGG_MM_LINOLEIC_ACID_METABOLISM,24,0.854232454230717,0.854232454230717,1.0,Th17p_Vehicle,iTreg_DFMO
2142,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,24,0.07086406954311442,0.07086406954311442,0.2085177243602352,Th17p_Vehicle,iTreg_DFMO
2143,KEGG_MM_SPHINGOLIPID_METABOLISM,24,0.16446631368369466,0.16446631368369466,0.22796446028382533,Th17p_Vehicle,iTreg_DFMO
2144,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_NEOLACTO_SERIES,24,0.021907386323594902,0.021907386323594902,0.043153417588364294,Th17p_Vehicle,iTreg_DFMO
2145,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,24,0.15001690031687884,0.15001690031687884,0.2516350320225281,Th17p_Vehicle,iTreg_DFMO
2146,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,24,0.4014353189590874,0.4014353189590874,0.5212667574543374,Th17p_Vehicle,iTreg_DFMO
2147,KEGG_MM_PYRUVATE_METABOLISM,24,0.004417988816342855,0.004417988816342855,0.02551095312091781,Th17p_Vehicle,iTreg_DFMO
2148,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,24,0.6979928342008694,0.6979928342008694,1.0,Th17p_Vehicle,iTreg_DFMO
2149,KEGG_MM_PROPANOATE_METABOLISM,24,0.30974798231768297,0.30974798231768297,1.0,Th17p_Vehicle,iTreg_DFMO
2150,KEGG_MM_BUTANOATE_METABOLISM,24,0.5441027542362439,0.5441027542362439,1.0,Th17p_Vehicle,iTreg_DFMO
2151,KEGG_MM_THIAMINE_METABOLISM,24,0.3169406064767954,0.3169406064767954,0.382615625765234,Th17p_Vehicle,iTreg_DFMO
2152,KEGG_MM_RIBOFLAVIN_METABOLISM,24,0.024928029346617024,0.024928029346617024,0.027650725284602815,Th17p_Vehicle,iTreg_DFMO
2153,KEGG_MM_VITAMIN_B6_METABOLISM,24,0.0,0.0,0.0,Th17p_Vehicle,iTreg_DFMO
2154,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,24,0.28858941527983917,0.28858941527983917,1.0,Th17p_Vehicle,iTreg_DFMO
2155,KEGG_MM_PANTOTHENATE_AND_COA_BIOSYNTHESIS,24,0.17285993518053502,0.17285993518053502,0.18148207193129381,Th17p_Vehicle,iTreg_DFMO
2156,KEGG_MM_BIOTIN_METABOLISM,24,0.0,0.0,0.0,Th17p_Vehicle,iTreg_DFMO
2157,KEGG_MM_LIPOIC_ACID_METABOLISM,24,0.0,0.0,0.0,Th17p_Vehicle,iTreg_DFMO
2158,KEGG_MM_FOLATE_BIOSYNTHESIS,24,0.0,0.0,0.0,Th17p_Vehicle,iTreg_DFMO
2159,KEGG_MM_RETINOL_METABOLISM,24,0.8833654074834794,0.8833654074834794,0.9740531109133422,Th17p_Vehicle,iTreg_DFMO
2160,KEGG_MM_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,24,0.5572351618056546,0.5572351618056546,0.6210007567518183,Th17p_Vehicle,iTreg_DFMO
2161,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,24,0.606892905540357,0.606892905540357,0.8336792018212273,Th17p_Vehicle,iTreg_DFMO
2162,KEGG_MM_SULFUR_METABOLISM,24,0.6495061098648023,0.6495061098648023,1.0,Th17p_Vehicle,iTreg_DFMO
2163,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,24,0.997775041193881,0.997775041193881,1.0,Th17p_Vehicle,iTreg_DFMO
2164,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,24,0.09432589052583804,0.09432589052583804,0.5107688262913637,Th17p_Vehicle,iTreg_DFMO
2165,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,24,0.399953554058431,0.399953554058431,0.852145939667351,Th17p_Vehicle,iTreg_DFMO
2166,KEGG_MM_METABOLIC_PATHWAYS,24,0.001169842499144247,0.001169842499144247,0.0034735937687900846,Th17p_Vehicle,iTreg_DFMO
2167,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,24,0.22105272943574886,0.22105272943574886,0.6453552839231593,Th17p_Vehicle,iTreg_DFMO
2168,KEGG_MM_RNA_DEGRADATION,24,0.9948494317462023,0.9948494317462023,1.0,Th17p_Vehicle,iTreg_DFMO
2169,KEGG_MM_HIF-1_SIGNALING_PATHWAY,24,0.00018297651858524338,0.00018297651858524338,0.00023410231054288492,Th17p_Vehicle,iTreg_DFMO
2170,KEGG_MM_MTOR_SIGNALING_PATHWAY,24,0.49932519195225633,0.49932519195225633,0.5108736773796115,Th17p_Vehicle,iTreg_DFMO
2171,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,24,0.014210187969328738,0.014210187969328738,0.02359325101777863,Th17p_Vehicle,iTreg_DFMO
2172,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,24,0.038714699980782766,0.038714699980782766,0.05450127667197573,Th17p_Vehicle,iTreg_DFMO
2173,KEGG_MM_INSULIN_SIGNALING_PATHWAY,24,0.02839179454208974,0.02839179454208974,0.03366768912078792,Th17p_Vehicle,iTreg_DFMO
2174,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,24,0.050325959114381306,0.050325959114381306,0.06204570301773037,Th17p_Vehicle,iTreg_DFMO
2175,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,25,0.6548285698384716,0.6548285698384716,0.7589265396440545,iTreg_DFMO,Th17p_DFMO
2176,KEGG_MM_CITRATE_CYCLE,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2177,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,25,0.6413389402469725,0.6413389402469725,1.0,iTreg_DFMO,Th17p_DFMO
2178,KEGG_MM_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,25,0.6872052900979675,0.6872052900979675,1.0,iTreg_DFMO,Th17p_DFMO
2179,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,25,0.7452581262911971,0.7452581262911971,1.0,iTreg_DFMO,Th17p_DFMO
2180,KEGG_MM_GALACTOSE_METABOLISM,25,0.2795203794627804,0.2795203794627804,0.4209741433340201,iTreg_DFMO,Th17p_DFMO
2181,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2182,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2183,KEGG_MM_FATTY_ACID_METABOLISM,25,0.48243734098550106,0.48243734098550106,1.0,iTreg_DFMO,Th17p_DFMO
2184,KEGG_MM_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES,25,0.31325833626985655,0.31325833626985655,0.5457972347558916,iTreg_DFMO,Th17p_DFMO
2185,KEGG_MM_STEROID_BIOSYNTHESIS,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2186,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,25,0.4211319795985698,0.4211319795985698,0.5504028376325825,iTreg_DFMO,Th17p_DFMO
2187,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,25,0.04481328616535889,0.04481328616535889,0.12170934119832122,iTreg_DFMO,Th17p_DFMO
2188,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2189,KEGG_MM_PURINE_METABOLISM,25,0.11962181908812615,0.11962181908812615,1.0,iTreg_DFMO,Th17p_DFMO
2190,KEGG_MM_CAFFEINE_METABOLISM,25,0.26468427779555703,0.26468427779555703,1.0,iTreg_DFMO,Th17p_DFMO
2191,KEGG_MM_PYRIMIDINE_METABOLISM,25,0.6572418930100068,0.6572418930100068,1.0,iTreg_DFMO,Th17p_DFMO
2192,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,25,0.3295149145250615,0.3295149145250615,1.0,iTreg_DFMO,Th17p_DFMO
2193,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,25,0.14215330741822316,0.14215330741822316,0.6883490396318412,iTreg_DFMO,Th17p_DFMO
2194,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,25,0.37850774617398714,0.37850774617398714,1.0,iTreg_DFMO,Th17p_DFMO
2195,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2196,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2197,KEGG_MM_LYSINE_BIOSYNTHESIS,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2198,KEGG_MM_LYSINE_DEGRADATION,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2199,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,25,0.12419279873129144,0.12419279873129144,1.0,iTreg_DFMO,Th17p_DFMO
2200,KEGG_MM_HISTIDINE_METABOLISM,25,0.6288592707379195,0.6288592707379195,1.0,iTreg_DFMO,Th17p_DFMO
2201,KEGG_MM_TYROSINE_METABOLISM,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2202,KEGG_MM_PHENYLALANINE_METABOLISM,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2203,KEGG_MM_TRYPTOPHAN_METABOLISM,25,0.07230992130988322,0.07230992130988322,0.08936027207329317,iTreg_DFMO,Th17p_DFMO
2204,KEGG_MM_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2205,KEGG_MM_BETA-ALANINE_METABOLISM,25,0.6533995589397787,0.6533995589397787,1.0,iTreg_DFMO,Th17p_DFMO
2206,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2207,KEGG_MM_SELENOCOMPOUND_METABOLISM,25,0.44058434949716113,0.44058434949716113,1.0,iTreg_DFMO,Th17p_DFMO
2208,KEGG_MM_CYANOAMINO_ACID_METABOLISM,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2209,KEGG_MM_D-GLUTAMINE_AND_D-GLUTAMATE_METABOLISM,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2210,KEGG_MM_D-ARGININE_AND_D-ORNITHINE_METABOLISM,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2211,KEGG_MM_GLUTATHIONE_METABOLISM,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2212,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,25,0.8367577824283624,0.8367577824283624,1.0,iTreg_DFMO,Th17p_DFMO
2213,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,25,0.5040582815291392,0.5040582815291392,1.0,iTreg_DFMO,Th17p_DFMO
2214,KEGG_MM_OTHER_GLYCAN_DEGRADATION,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2215,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,25,0.05010994793000304,0.05010994793000304,0.060465540498061916,iTreg_DFMO,Th17p_DFMO
2216,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,25,0.07223039219968867,0.07223039219968867,1.0,iTreg_DFMO,Th17p_DFMO
2217,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,25,0.8127970772060046,0.8127970772060046,1.0,iTreg_DFMO,Th17p_DFMO
2218,KEGG_MM_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2219,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,25,0.5120811803123823,0.5120811803123823,0.9061233088917409,iTreg_DFMO,Th17p_DFMO
2220,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_DERMATAN_SULFATE,25,0.4951115686613899,0.4951115686613899,0.9565071755782588,iTreg_DFMO,Th17p_DFMO
2221,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,25,0.01268461675939425,0.01268461675939425,0.021181605721061418,iTreg_DFMO,Th17p_DFMO
2222,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,25,0.5596483157578158,0.5596483157578158,0.6526729687792222,iTreg_DFMO,Th17p_DFMO
2223,KEGG_MM_GLYCEROLIPID_METABOLISM,25,0.11842935910002707,0.11842935910002707,0.14011814471943365,iTreg_DFMO,Th17p_DFMO
2224,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,25,0.33659349200127925,0.33659349200127925,1.0,iTreg_DFMO,Th17p_DFMO
2225,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,25,0.36543275707579337,0.36543275707579337,0.43831778307344704,iTreg_DFMO,Th17p_DFMO
2226,KEGG_MM_ETHER_LIPID_METABOLISM,25,0.4024471916568355,0.4024471916568355,0.4964022543593293,iTreg_DFMO,Th17p_DFMO
2227,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,25,0.8456712223162559,0.8456712223162559,1.0,iTreg_DFMO,Th17p_DFMO
2228,KEGG_MM_LINOLEIC_ACID_METABOLISM,25,0.5146470826088769,0.5146470826088769,1.0,iTreg_DFMO,Th17p_DFMO
2229,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,25,0.5744516547317625,0.5744516547317625,1.0,iTreg_DFMO,Th17p_DFMO
2230,KEGG_MM_SPHINGOLIPID_METABOLISM,25,0.7538283996570561,0.7538283996570561,1.0,iTreg_DFMO,Th17p_DFMO
2231,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_NEOLACTO_SERIES,25,0.001278589947223769,0.001278589947223769,0.0014458924446507958,iTreg_DFMO,Th17p_DFMO
2232,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,25,0.08860512755997181,0.08860512755997181,0.10550154330817811,iTreg_DFMO,Th17p_DFMO
2233,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,25,0.08860512755997181,0.08860512755997181,0.12493753805052751,iTreg_DFMO,Th17p_DFMO
2234,KEGG_MM_PYRUVATE_METABOLISM,25,0.7701148139771749,0.7701148139771749,1.0,iTreg_DFMO,Th17p_DFMO
2235,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,25,0.5887580366739757,0.5887580366739757,1.0,iTreg_DFMO,Th17p_DFMO
2236,KEGG_MM_PROPANOATE_METABOLISM,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2237,KEGG_MM_BUTANOATE_METABOLISM,25,0.6533995589397787,0.6533995589397787,0.8696444920106183,iTreg_DFMO,Th17p_DFMO
2238,KEGG_MM_THIAMINE_METABOLISM,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2239,KEGG_MM_RIBOFLAVIN_METABOLISM,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2240,KEGG_MM_VITAMIN_B6_METABOLISM,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2241,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,25,0.266948854975381,0.266948854975381,0.3000587904762035,iTreg_DFMO,Th17p_DFMO
2242,KEGG_MM_PANTOTHENATE_AND_COA_BIOSYNTHESIS,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2243,KEGG_MM_BIOTIN_METABOLISM,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2244,KEGG_MM_LIPOIC_ACID_METABOLISM,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2245,KEGG_MM_FOLATE_BIOSYNTHESIS,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2246,KEGG_MM_RETINOL_METABOLISM,25,0.9416071679798904,0.9416071679798904,1.0,iTreg_DFMO,Th17p_DFMO
2247,KEGG_MM_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2248,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,25,0.5284812214242138,0.5284812214242138,1.0,iTreg_DFMO,Th17p_DFMO
2249,KEGG_MM_SULFUR_METABOLISM,25,0.005083263797353756,0.005083263797353756,0.06600655975668311,iTreg_DFMO,Th17p_DFMO
2250,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2251,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,25,0.6298858409572433,0.6298858409572433,0.967629220069691,iTreg_DFMO,Th17p_DFMO
2252,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2253,KEGG_MM_METABOLIC_PATHWAYS,25,0.15583078435235304,0.15583078435235304,0.23254336601466064,iTreg_DFMO,Th17p_DFMO
2254,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,25,0.0,0.0,0.0,iTreg_DFMO,Th17p_DFMO
2255,KEGG_MM_RNA_DEGRADATION,25,0.9306865818786499,0.9306865818786499,1.0,iTreg_DFMO,Th17p_DFMO
2256,KEGG_MM_HIF-1_SIGNALING_PATHWAY,25,0.08628177524530845,0.08628177524530845,0.15487994043346287,iTreg_DFMO,Th17p_DFMO
2257,KEGG_MM_MTOR_SIGNALING_PATHWAY,25,0.15468880654817896,0.15468880654817896,0.2887966989204199,iTreg_DFMO,Th17p_DFMO
2258,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,25,0.017338144600767526,0.017338144600767526,0.04989256605072022,iTreg_DFMO,Th17p_DFMO
2259,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,25,0.5938120382549025,0.5938120382549025,0.8305731081700404,iTreg_DFMO,Th17p_DFMO
2260,KEGG_MM_INSULIN_SIGNALING_PATHWAY,25,0.33061681331764603,0.33061681331764603,0.3769811632848651,iTreg_DFMO,Th17p_DFMO
2261,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,25,0.2084213967992711,0.2084213967992711,0.2261870460066934,iTreg_DFMO,Th17p_DFMO
2262,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,26,0.8648000720413367,0.8648000720413367,1.0,iTreg_DFMO,Th17n_Vehicle
2263,KEGG_MM_CITRATE_CYCLE,26,0.8290109219227375,0.8290109219227375,1.0,iTreg_DFMO,Th17n_Vehicle
2264,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,26,0.7992062477522366,0.7992062477522366,1.0,iTreg_DFMO,Th17n_Vehicle
2265,KEGG_MM_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,26,0.5347162095969179,0.5347162095969179,1.0,iTreg_DFMO,Th17n_Vehicle
2266,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,26,0.8824821419866781,0.8824821419866781,1.0,iTreg_DFMO,Th17n_Vehicle
2267,KEGG_MM_GALACTOSE_METABOLISM,26,0.21745900748981792,0.21745900748981792,0.47140200128606713,iTreg_DFMO,Th17n_Vehicle
2268,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,26,0.0,0.0,0.0,iTreg_DFMO,Th17n_Vehicle
2269,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,26,0.2745079659093431,0.2745079659093431,0.6708481189357542,iTreg_DFMO,Th17n_Vehicle
2270,KEGG_MM_FATTY_ACID_METABOLISM,26,0.9234572658124648,0.9234572658124648,1.0,iTreg_DFMO,Th17n_Vehicle
2271,KEGG_MM_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES,26,0.4447844051096286,0.4447844051096286,0.6492658262506323,iTreg_DFMO,Th17n_Vehicle
2272,KEGG_MM_STEROID_BIOSYNTHESIS,26,0.0,0.0,0.0,iTreg_DFMO,Th17n_Vehicle
2273,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,26,0.575124212036862,0.575124212036862,0.6425831307432406,iTreg_DFMO,Th17n_Vehicle
2274,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,26,0.35735838391879116,0.35735838391879116,0.6619626558041483,iTreg_DFMO,Th17n_Vehicle
2275,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,26,0.9806437367356344,0.9806437367356344,1.0,iTreg_DFMO,Th17n_Vehicle
2276,KEGG_MM_PURINE_METABOLISM,26,0.0014124021915943108,0.0014124021915943108,0.004367736635143544,iTreg_DFMO,Th17n_Vehicle
2277,KEGG_MM_CAFFEINE_METABOLISM,26,0.0,0.0,0.0,iTreg_DFMO,Th17n_Vehicle
2278,KEGG_MM_PYRIMIDINE_METABOLISM,26,3.6582214608011728e-06,3.6582214608011728e-06,3.74576618779563e-06,iTreg_DFMO,Th17n_Vehicle
2279,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,26,0.846382247903159,0.846382247903159,1.0,iTreg_DFMO,Th17n_Vehicle
2280,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,26,0.05041259551854657,0.05041259551854657,0.078319568037742,iTreg_DFMO,Th17n_Vehicle
2281,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,26,0.003623826456703548,0.003623826456703548,1.0,iTreg_DFMO,Th17n_Vehicle
2282,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,26,0.7705517864651834,0.7705517864651834,1.0,iTreg_DFMO,Th17n_Vehicle
2283,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,26,0.10143644238912672,0.10143644238912672,0.14195662983143204,iTreg_DFMO,Th17n_Vehicle
2284,KEGG_MM_LYSINE_BIOSYNTHESIS,26,0.0,0.0,0.0,iTreg_DFMO,Th17n_Vehicle
2285,KEGG_MM_LYSINE_DEGRADATION,26,0.9234572658124648,0.9234572658124648,1.0,iTreg_DFMO,Th17n_Vehicle
2286,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,26,0.34535908700213913,0.34535908700213913,0.9438609602885688,iTreg_DFMO,Th17n_Vehicle
2287,KEGG_MM_HISTIDINE_METABOLISM,26,0.7881597380366168,0.7881597380366168,1.0,iTreg_DFMO,Th17n_Vehicle
2288,KEGG_MM_TYROSINE_METABOLISM,26,0.6754085405046776,0.6754085405046776,1.0,iTreg_DFMO,Th17n_Vehicle
2289,KEGG_MM_PHENYLALANINE_METABOLISM,26,0.7231255922960056,0.7231255922960056,1.0,iTreg_DFMO,Th17n_Vehicle
2290,KEGG_MM_TRYPTOPHAN_METABOLISM,26,0.2278738499766516,0.2278738499766516,1.0,iTreg_DFMO,Th17n_Vehicle
2291,KEGG_MM_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS,26,0.0,0.0,0.0,iTreg_DFMO,Th17n_Vehicle
2292,KEGG_MM_BETA-ALANINE_METABOLISM,26,0.485076607924591,0.485076607924591,1.0,iTreg_DFMO,Th17n_Vehicle
2293,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,26,0.0,0.0,0.0,iTreg_DFMO,Th17n_Vehicle
2294,KEGG_MM_SELENOCOMPOUND_METABOLISM,26,0.2208602023049908,0.2208602023049908,0.569047510381072,iTreg_DFMO,Th17n_Vehicle
2295,KEGG_MM_CYANOAMINO_ACID_METABOLISM,26,0.2745079659093431,0.2745079659093431,0.39936777649018146,iTreg_DFMO,Th17n_Vehicle
2296,KEGG_MM_D-GLUTAMINE_AND_D-GLUTAMATE_METABOLISM,26,0.0,0.0,0.0,iTreg_DFMO,Th17n_Vehicle
2297,KEGG_MM_D-ARGININE_AND_D-ORNITHINE_METABOLISM,26,0.0,0.0,0.0,iTreg_DFMO,Th17n_Vehicle
2298,KEGG_MM_GLUTATHIONE_METABOLISM,26,0.32139551385243603,0.32139551385243603,1.0,iTreg_DFMO,Th17n_Vehicle
2299,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,26,0.9414547561928264,0.9414547561928264,0.9487246770900684,iTreg_DFMO,Th17n_Vehicle
2300,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,26,0.26227286644622444,0.26227286644622444,0.27099452946343855,iTreg_DFMO,Th17n_Vehicle
2301,KEGG_MM_OTHER_GLYCAN_DEGRADATION,26,0.0,0.0,0.0,iTreg_DFMO,Th17n_Vehicle
2302,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,26,0.13876818263150487,0.13876818263150487,0.3298587947798067,iTreg_DFMO,Th17n_Vehicle
2303,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,26,0.06168882632627224,0.06168882632627224,0.06854314036252471,iTreg_DFMO,Th17n_Vehicle
2304,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,26,0.9274522739428172,0.9274522739428172,1.0,iTreg_DFMO,Th17n_Vehicle
2305,KEGG_MM_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS,26,0.0,0.0,0.0,iTreg_DFMO,Th17n_Vehicle
2306,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,26,0.2994571102938768,0.2994571102938768,1.0,iTreg_DFMO,Th17n_Vehicle
